Table of Results from monocle's differentialGeneTest Function Analysis,,,,,,,
,status,family,pval,qval,gene_short_name,num_cells_expressed,use_for_ordering
158,OK,negbinomial.size,0,0,Z93241.1,1830,TRUE
159,OK,negbinomial.size,1.48219693752374e-323,2.08989768190847e-321,FTL,14082,TRUE
160,OK,negbinomial.size,3.31023982713635e-322,4.63730015186594e-320,ADM,5261,TRUE
161,OK,negbinomial.size,1.80042462001009e-319,2.50661586869633e-317,TRIM31,5586,TRUE
162,OK,negbinomial.size,1.94928116437995e-317,2.69710724105008e-315,HOOK2,7012,TRUE
163,OK,negbinomial.size,5.9636731818756e-316,8.20096529893744e-314,H3F3A,10494,TRUE
164,OK,negbinomial.size,6.18608261291909e-316,8.45494157123689e-314,GSTP1,13410,TRUE
165,OK,negbinomial.size,4.80177559349778e-315,6.52313938958659e-313,WDR60,5001,TRUE
166,OK,negbinomial.size,6.21902112961573e-315,8.3975517241369e-313,TALDO1,10161,TRUE
167,OK,negbinomial.size,2.82847570229754e-313,3.79642412377257e-311,CCDC80,589,TRUE
168,OK,negbinomial.size,8.5130596647254e-313,1.13583471657633e-310,MGST1,8114,TRUE
169,OK,negbinomial.size,5.75810234556269e-312,7.6371517204608e-310,NACA,13547,TRUE
170,OK,negbinomial.size,8.28305374536285e-312,1.09214499824887e-309,LSM4,10306,TRUE
171,OK,negbinomial.size,3.68600449852133e-311,4.83168367452371e-309,PPIB,11429,TRUE
172,OK,negbinomial.size,5.34401009636108e-310,6.96E-308,SET,11474,TRUE
173,OK,negbinomial.size,5.88308236101681e-309,7.62E-307,SNRPB,11048,TRUE
174,OK,negbinomial.size,8.6550029780212e-309,1.11E-306,RPL23,13233,TRUE
175,OK,negbinomial.size,1.31161813273278e-308,1.68E-306,CA2,2187,TRUE
176,OK,negbinomial.size,3.08E-308,3.92E-306,SNHG12,4209,TRUE
177,OK,negbinomial.size,4.81E-308,6.09E-306,PGAM1,7557,TRUE
178,OK,negbinomial.size,5.74E-307,7.23E-305,GGCT,9438,TRUE
179,OK,negbinomial.size,2.85E-306,3.57E-304,RPL3,14214,TRUE
180,OK,negbinomial.size,3.62E-305,4.51E-303,ARPC3,11205,TRUE
181,OK,negbinomial.size,2.27E-303,2.81E-301,CNBP,10577,TRUE
182,OK,negbinomial.size,1.77E-300,2.18E-298,STRAP,8532,TRUE
183,OK,negbinomial.size,1.25E-299,1.53E-297,TSPAN8,11553,TRUE
184,OK,negbinomial.size,2.00E-299,2.43E-297,NME1,8225,TRUE
185,OK,negbinomial.size,1.64E-297,1.99E-295,PTTG1,6977,TRUE
186,OK,negbinomial.size,4.03E-297,4.85E-295,PLEC,7820,TRUE
187,OK,negbinomial.size,1.91E-296,2.29E-294,EIF3F,10392,TRUE
188,OK,negbinomial.size,1.79E-295,2.14E-293,CEBPD,9281,TRUE
189,OK,negbinomial.size,1.90E-294,2.25E-292,AL137077.2,991,TRUE
190,OK,negbinomial.size,8.98E-290,1.06E-287,CCNL1,9364,TRUE
191,OK,negbinomial.size,3.03E-289,3.56E-287,AHI1,5737,TRUE
192,OK,negbinomial.size,8.50E-289,9.92E-287,INSL5,39,TRUE
193,OK,negbinomial.size,3.91E-288,4.54E-286,DUSP1,9824,TRUE
194,OK,negbinomial.size,5.35E-288,6.18E-286,RPL28,14657,TRUE
195,OK,negbinomial.size,8.34E-288,9.58E-286,RAC1,12343,TRUE
196,OK,negbinomial.size,1.33E-286,1.52E-284,ARL14,4230,TRUE
197,OK,negbinomial.size,3.09E-284,3.52E-282,TMC5,8125,TRUE
198,OK,negbinomial.size,2.56E-283,2.89E-281,RNU12,682,TRUE
199,OK,negbinomial.size,4.22E-283,4.75E-281,CCT2,9814,TRUE
200,OK,negbinomial.size,4.69E-282,5.26E-280,IDH2,9547,TRUE
201,OK,negbinomial.size,7.66E-282,8.54E-280,MUC12,7317,TRUE
202,OK,negbinomial.size,2.24E-281,2.48E-279,EIF3H,11294,TRUE
203,OK,negbinomial.size,2.48E-280,2.74E-278,N4BP2L2,7087,TRUE
204,OK,negbinomial.size,8.50E-280,9.34E-278,HIST1H2AH,1443,TRUE
205,OK,negbinomial.size,1.84E-277,2.02E-275,AL031777.3,1471,TRUE
206,OK,negbinomial.size,6.51E-277,7.08E-275,HIST1H2BH,2154,TRUE
207,OK,negbinomial.size,1.40E-276,1.52E-274,PSMB3,10125,TRUE
208,OK,negbinomial.size,1.37E-274,1.48E-272,SOD1,11565,TRUE
209,OK,negbinomial.size,7.88E-272,8.46E-270,PRDX2,9686,TRUE
210,OK,negbinomial.size,2.18E-270,2.33E-268,BCAP31,10333,TRUE
211,OK,negbinomial.size,2.56E-270,2.71E-268,MPC2,9781,TRUE
212,OK,negbinomial.size,1.05E-269,1.11E-267,CSRNP2,2081,TRUE
213,OK,negbinomial.size,1.21E-269,1.27E-267,CDKN1C,2648,TRUE
214,OK,negbinomial.size,2.67E-268,2.79E-266,TUBB,10751,TRUE
215,OK,negbinomial.size,1.04E-267,1.09E-265,PSMB2,8961,TRUE
216,OK,negbinomial.size,2.54E-264,2.64E-262,PSMA4,9832,TRUE
217,OK,negbinomial.size,1.12E-263,1.15E-261,OAZ1,11126,TRUE
218,OK,negbinomial.size,2.71E-263,2.79E-261,PSMA5,8856,TRUE
219,OK,negbinomial.size,1.12E-261,1.15E-259,RP11-160E2.6,813,TRUE
220,OK,negbinomial.size,1.84E-261,1.87E-259,NR4A1,8989,TRUE
221,OK,negbinomial.size,7.63E-261,7.74E-259,DLL4,1399,TRUE
222,OK,negbinomial.size,9.47E-261,9.57E-259,PABPC1,12477,TRUE
223,OK,negbinomial.size,2.42E-260,2.44E-258,CA1,517,TRUE
224,OK,negbinomial.size,3.14E-260,3.14E-258,INTS6,4764,TRUE
