BEAM Analysis Results Table,,,,,,,
,status,family,pval,qval,gene_short_name,num_cells_expressed,use_for_ordering
AC009060.3,OK,negbinomial.size,1,1,AC009060.3,0,FALSE
AC009065.4,OK,negbinomial.size,0.993056699,1,AC009065.4,181,FALSE
AC009095.4,OK,negbinomial.size,1,1,AC009095.4,0,FALSE
AC009120.10,FAIL,negbinomial.size,1,1,AC009120.10,1,FALSE
AC009120.11,OK,negbinomial.size,0.990626697,1,AC009120.11,1,FALSE
AC009120.4,OK,negbinomial.size,0.23114163,1,AC009120.4,7,FALSE
AC009120.5,OK,negbinomial.size,1,1,AC009120.5,1,FALSE
AC009133.12,OK,negbinomial.size,0.000683345,0.025848292,AC009133.12,122,FALSE
AC009133.15,OK,negbinomial.size,1,1,AC009133.15,0,FALSE
AC009133.17,OK,negbinomial.size,1,1,AC009133.17,0,FALSE
AC009133.21,OK,negbinomial.size,1,1,AC009133.21,0,FALSE
AC009228.1,OK,negbinomial.size,1,1,AC009228.1,0,FALSE
AC009236.2,OK,negbinomial.size,1,1,AC009236.2,0,FALSE
AC009262.2,OK,negbinomial.size,0.997208999,1,AC009262.2,1,FALSE
AC009276.4,OK,negbinomial.size,1,1,AC009276.4,0,FALSE
AC009299.2,OK,negbinomial.size,1,1,AC009299.2,2,FALSE
AC009299.3,OK,negbinomial.size,0.918184354,1,AC009299.3,11,FALSE
AC009303.1,OK,negbinomial.size,1,1,AC009303.1,1,FALSE
AC009403.2,OK,negbinomial.size,0.592709582,1,AC009403.2,40,FALSE
AC009404.2,OK,negbinomial.size,0.997772631,1,AC009404.2,11,FALSE
AC009410.1,OK,negbinomial.size,0.999994608,1,AC009410.1,6,FALSE
AC009473.1,FAIL,negbinomial.size,1,1,AC009473.1,1,FALSE
AC009480.3,OK,negbinomial.size,1,1,AC009480.3,1,FALSE
AC009495.2,OK,negbinomial.size,1,1,AC009495.2,5,FALSE
AC009495.3,OK,negbinomial.size,0.983607871,1,AC009495.3,96,FALSE
AC009495.4,OK,negbinomial.size,1,1,AC009495.4,0,FALSE
AC009501.4,OK,negbinomial.size,0.986396218,1,AC009501.4,4,FALSE
AC009502.4,OK,negbinomial.size,0.68747132,1,AC009502.4,8,FALSE
AC009505.2,OK,negbinomial.size,1,1,AC009505.2,0,FALSE
AC009505.4,OK,negbinomial.size,1,1,AC009505.4,0,FALSE
AC009506.1,OK,negbinomial.size,0.970812053,1,AC009506.1,105,FALSE
AC009542.2,OK,negbinomial.size,1,1,AC009542.2,0,FALSE
AC009784.3,OK,negbinomial.size,1,1,AC009784.3,0,FALSE
AC009948.5,OK,negbinomial.size,0.99653717,1,AC009948.5,3,FALSE
AC009950.2,OK,negbinomial.size,1,1,AC009950.2,1,FALSE
AC009961.3,OK,negbinomial.size,1,1,AC009961.3,7,FALSE
AC010084.1,OK,negbinomial.size,1,1,AC010084.1,0,FALSE
AC010096.1,OK,negbinomial.size,1,1,AC010096.1,0,FALSE
AC010127.3,OK,negbinomial.size,1,1,AC010127.3,0,FALSE
AC010226.4,OK,negbinomial.size,1,1,AC010226.4,2,FALSE
AC010287.1,OK,negbinomial.size,0.611648337,1,AC010287.1,12,FALSE
AC010504.2,OK,negbinomial.size,1,1,AC010504.2,0,FALSE
AC010524.2,OK,negbinomial.size,1,1,AC010524.2,1,FALSE
AC010524.4,OK,negbinomial.size,1,1,AC010524.4,1,FALSE
AC010525.4,OK,negbinomial.size,1,1,AC010525.4,0,FALSE
AC010547.9,OK,negbinomial.size,1,1,AC010547.9,0,FALSE
AC010642.1,OK,negbinomial.size,1,1,AC010642.1,6,FALSE
AC010745.1,OK,negbinomial.size,0.966470508,1,AC010745.1,11,FALSE
AC010746.3,FAIL,negbinomial.size,1,1,AC010746.3,1,FALSE
AC010761.10,OK,negbinomial.size,1,1,AC010761.10,0,FALSE
AC010761.13,OK,negbinomial.size,1,1,AC010761.13,0,FALSE
AC010761.6,OK,negbinomial.size,1,1,AC010761.6,2,FALSE
AC010761.8,OK,negbinomial.size,0.996065107,1,AC010761.8,4,FALSE
AC010761.9,OK,negbinomial.size,1,1,AC010761.9,0,FALSE
AC010883.5,OK,negbinomial.size,1,1,AC010883.5,2,FALSE
AC010884.1,OK,negbinomial.size,1,1,AC010884.1,1,FALSE
AC010894.3,OK,negbinomial.size,1,1,AC010894.3,8,FALSE
AC010894.5,OK,negbinomial.size,1,1,AC010894.5,0,FALSE
AC010967.2,OK,negbinomial.size,1,1,AC010967.2,8,FALSE
AC010969.1,OK,negbinomial.size,1,1,AC010969.1,0,FALSE
AC010974.3,OK,negbinomial.size,1,1,AC010974.3,0,FALSE
AC010976.2,OK,negbinomial.size,0.50860176,1,AC010976.2,53,FALSE
AC010987.6,OK,negbinomial.size,1,1,AC010987.6,0,FALSE
AC011043.1,OK,negbinomial.size,0.91030775,1,AC011043.1,101,FALSE
AC011247.3,OK,negbinomial.size,1,1,AC011247.3,0,FALSE
AC011290.4,OK,negbinomial.size,1,1,AC011290.4,0,FALSE
AC011294.3,OK,negbinomial.size,1,1,AC011294.3,0,FALSE
AC011298.2,OK,negbinomial.size,0.995200586,1,AC011298.2,8,FALSE
AC011513.4,OK,negbinomial.size,1,1,AC011513.4,0,FALSE
AC011523.2,OK,negbinomial.size,1,1,AC011523.2,1,FALSE
AC011718.2,OK,negbinomial.size,0.999999973,1,AC011718.2,5,FALSE
AC011747.3,OK,negbinomial.size,1,1,AC011747.3,0,FALSE
AC011747.4,OK,negbinomial.size,1,1,AC011747.4,8,FALSE
AC011893.3,OK,negbinomial.size,1,1,AC011893.3,0,FALSE
AC011899.9,OK,negbinomial.size,1,1,AC011899.9,0,FALSE
AC011995.3,OK,negbinomial.size,1,1,AC011995.3,0,FALSE
AC011997.1,OK,negbinomial.size,1,1,AC011997.1,1,FALSE
AC012074.2,OK,negbinomial.size,1,1,AC012074.2,0,FALSE
AC012123.1,OK,negbinomial.size,1,1,AC012123.1,0,FALSE
AC012314.20,OK,negbinomial.size,1,1,AC012314.20,0,FALSE
AC012314.8,OK,negbinomial.size,1,1,AC012314.8,0,FALSE
AC012358.7,OK,negbinomial.size,1,1,AC012358.7,0,FALSE
AC012358.8,OK,negbinomial.size,0.992269659,1,AC012358.8,4,FALSE
AC012360.4,OK,negbinomial.size,0.213356641,1,AC012360.4,7,FALSE
AC012360.6,OK,negbinomial.size,1,1,AC012360.6,2,FALSE
AC012363.4,OK,negbinomial.size,1,1,AC012363.4,0,FALSE
AC012368.1,OK,negbinomial.size,1,1,AC012368.1,15,FALSE
AC012442.6,OK,negbinomial.size,1,1,AC012442.6,1,FALSE
AC012494.1,OK,negbinomial.size,1,1,AC012494.1,1,FALSE
AC012499.1,OK,negbinomial.size,1,1,AC012499.1,1,FALSE
AC012506.4,OK,negbinomial.size,1,1,AC012506.4,0,FALSE
AC012507.3,OK,negbinomial.size,1,1,AC012507.3,0,FALSE
AC012531.25,OK,negbinomial.size,1,1,AC012531.25,0,FALSE
AC012593.1,OK,negbinomial.size,1,1,AC012593.1,0,FALSE
AC012594.1,OK,negbinomial.size,1,1,AC012594.1,0,FALSE
AC012668.2,OK,negbinomial.size,1,1,AC012668.2,0,FALSE
AC013264.2,OK,negbinomial.size,1,1,AC013264.2,0,FALSE
AC013275.2,OK,negbinomial.size,1,1,AC013275.2,0,FALSE
AC013448.1,OK,negbinomial.size,1,1,AC013448.1,0,FALSE
AC013461.1,OK,negbinomial.size,0.094246071,1,AC013461.1,95,FALSE
AC013463.2,OK,negbinomial.size,0.998920591,1,AC013463.2,1,FALSE
AC015688.3,OK,negbinomial.size,1,1,AC015688.3,0,FALSE
AC015691.13,OK,negbinomial.size,1,1,AC015691.13,0,FALSE
AC015849.12,OK,negbinomial.size,1,1,AC015849.12,0,FALSE
AC015849.16,OK,negbinomial.size,1,1,AC015849.16,0,FALSE
AC015849.19,OK,negbinomial.size,1,1,AC015849.19,0,FALSE
AC015849.2,FAIL,negbinomial.size,1,1,AC015849.2,4,FALSE
AC015922.6,OK,negbinomial.size,1,1,AC015922.6,1,FALSE
AC015936.3,OK,negbinomial.size,1,1,AC015936.3,0,FALSE
AC015969.3,OK,negbinomial.size,1,1,AC015969.3,0,FALSE
AC015971.2,OK,negbinomial.size,1,1,AC015971.2,0,FALSE
AC015987.1,OK,negbinomial.size,0.986321033,1,AC015987.1,29,FALSE
AC016549.1,OK,negbinomial.size,0.999933329,1,AC016549.1,26,FALSE
AC016683.5,OK,negbinomial.size,1,1,AC016683.5,0,FALSE
AC016700.2,OK,negbinomial.size,1,1,AC016700.2,1,FALSE
AC016700.5,OK,negbinomial.size,0.999938488,1,AC016700.5,4,FALSE
AC016722.3,FAIL,negbinomial.size,1,1,AC016722.3,7,FALSE
AC016722.4,OK,negbinomial.size,1,1,AC016722.4,0,FALSE
AC016730.1,OK,negbinomial.size,1,1,AC016730.1,0,FALSE
AC016735.1,OK,negbinomial.size,1,1,AC016735.1,14,FALSE
AC016735.2,OK,negbinomial.size,0.757885505,1,AC016735.2,21,FALSE
AC016735.3,OK,negbinomial.size,1,1,AC016735.3,1,FALSE
AC016738.4,OK,negbinomial.size,0.99999997,1,AC016738.4,5,FALSE
AC016745.3,OK,negbinomial.size,1,1,AC016745.3,1,FALSE
AC016768.1,OK,negbinomial.size,1,1,AC016768.1,0,FALSE
AC016831.7,OK,negbinomial.size,0.016825716,0.331915374,AC016831.7,151,FALSE
AC016907.3,OK,negbinomial.size,1,1,AC016907.3,0,FALSE
AC016910.1,OK,negbinomial.size,1,1,AC016910.1,0,FALSE
AC016912.3,OK,negbinomial.size,1,1,AC016912.3,0,FALSE
AC016995.3,OK,negbinomial.size,1,1,AC016995.3,0,FALSE
AC017002.1,OK,negbinomial.size,0.999989264,1,AC017002.1,5,FALSE
AC017002.2,OK,negbinomial.size,1,1,AC017002.2,1,FALSE
AC017060.1,OK,negbinomial.size,0.993067973,1,AC017060.1,1,FALSE
AC017074.2,OK,negbinomial.size,0.999848103,1,AC017074.2,8,FALSE
AC017104.2,OK,negbinomial.size,1,1,AC017104.2,0,FALSE
AC018359.1,OK,negbinomial.size,1,1,AC018359.1,1,FALSE
AC018462.2,OK,negbinomial.size,1,1,AC018462.2,0,FALSE
AC018647.3,OK,negbinomial.size,1,1,AC018647.3,0,FALSE
AC018737.3,OK,negbinomial.size,1,1,AC018737.3,0,FALSE
AC018755.17,OK,negbinomial.size,1,1,AC018755.17,0,FALSE
AC018766.4,OK,negbinomial.size,1,1,AC018766.4,1,FALSE
AC018816.3,FAIL,negbinomial.size,1,1,AC018816.3,18,FALSE
AC018890.6,OK,negbinomial.size,1,1,AC018890.6,0,FALSE
AC019117.2,OK,negbinomial.size,1,1,AC019117.2,0,FALSE
AC019172.2,OK,negbinomial.size,1,1,AC019172.2,0,FALSE
AC019181.2,OK,negbinomial.size,1,1,AC019181.2,0,FALSE
AC019186.1,OK,negbinomial.size,0.993602656,1,AC019186.1,11,FALSE
AC019330.1,OK,negbinomial.size,0.397837977,1,AC019330.1,160,FALSE
AC020571.3,OK,negbinomial.size,1,1,AC020571.3,0,FALSE
AC020594.5,OK,negbinomial.size,1,1,AC020594.5,0,FALSE
AC020743.2,OK,negbinomial.size,1,1,AC020743.2,0,FALSE
AC021188.4,OK,negbinomial.size,1,1,AC021188.4,0,FALSE
AC021218.2,OK,negbinomial.size,0.095307379,1,AC021218.2,65,FALSE
AC021224.1,OK,negbinomial.size,1,1,AC021224.1,5,FALSE
AC022007.5,FAIL,negbinomial.size,1,1,AC022007.5,1,FALSE
AC022154.7,OK,negbinomial.size,1,1,AC022154.7,1,FALSE
AC022182.1,OK,negbinomial.size,0.362177856,1,AC022182.1,29,FALSE
AC022182.3,OK,negbinomial.size,0.999984753,1,AC022182.3,10,FALSE
AC022201.4,OK,negbinomial.size,1,1,AC022201.4,0,FALSE
AC022201.5,OK,negbinomial.size,1,1,AC022201.5,1,FALSE
AC022816.2,OK,negbinomial.size,1,1,AC022816.2,0,FALSE
AC023115.2,OK,negbinomial.size,1,1,AC023115.2,0,FALSE
AC023481.1,OK,negbinomial.size,1,1,AC023481.1,1,FALSE
AC023590.1,OK,negbinomial.size,0.957659079,1,AC023590.1,88,FALSE
AC024560.2,OK,negbinomial.size,0.959744309,1,AC024560.2,18,FALSE
AC024592.12,OK,negbinomial.size,1,1,AC024592.12,1,FALSE
AC024592.9,OK,negbinomial.size,1,1,AC024592.9,6,FALSE
AC024704.2,OK,negbinomial.size,1,1,AC024704.2,0,FALSE
AC025171.1,OK,negbinomial.size,1,1,AC025171.1,6,FALSE
AC025335.1,FAIL,negbinomial.size,1,1,AC025335.1,14,FALSE
AC026150.8,OK,negbinomial.size,1,1,AC026150.8,0,FALSE
AC026167.1,OK,negbinomial.size,1,1,AC026167.1,1,FALSE
AC026188.1,OK,negbinomial.size,1,1,AC026188.1,0,FALSE
AC026202.3,OK,negbinomial.size,0.332999127,1,AC026202.3,24,FALSE
AC026471.6,OK,negbinomial.size,0.805119504,1,AC026471.6,10,FALSE
AC026904.1,OK,negbinomial.size,1,1,AC026904.1,1,FALSE
AC027119.1,OK,negbinomial.size,0.566859053,1,AC027119.1,2,FALSE
AC027601.1,OK,negbinomial.size,1,1,AC027601.1,1,FALSE
AC034187.2,OK,negbinomial.size,1,1,AC034187.2,0,FALSE
AC034243.1,OK,negbinomial.size,0.533355017,1,AC034243.1,19,FALSE
AC046143.3,OK,negbinomial.size,1,1,AC046143.3,14,FALSE
AC053503.4,OK,negbinomial.size,0.999999641,1,AC053503.4,3,FALSE
AC058791.1,OK,negbinomial.size,0.997257897,1,AC058791.1,348,FALSE
AC061992.2,OK,negbinomial.size,0.919098863,1,AC061992.2,3,FALSE
AC062017.1,OK,negbinomial.size,0.489263358,1,AC062017.1,168,FALSE
AC062028.1,OK,negbinomial.size,1,1,AC062028.1,0,FALSE
AC062029.1,OK,negbinomial.size,0.942084737,1,AC062029.1,203,FALSE
AC062031.1,OK,negbinomial.size,1,1,AC062031.1,0,FALSE
AC064834.1,OK,negbinomial.size,1,1,AC064834.1,0,FALSE
AC064834.2,OK,negbinomial.size,1,1,AC064834.2,0,FALSE
AC064834.3,OK,negbinomial.size,1,1,AC064834.3,0,FALSE
AC067959.1,OK,negbinomial.size,1,1,AC067959.1,0,FALSE
AC068196.1,OK,negbinomial.size,0.584781073,1,AC068196.1,4,FALSE
AC068282.3,OK,negbinomial.size,1,1,AC068282.3,3,FALSE
AC068492.1,OK,negbinomial.size,1,1,AC068492.1,0,FALSE
AC068499.10,OK,negbinomial.size,1,1,AC068499.10,0,FALSE
AC068580.6,OK,negbinomial.size,1,1,AC068580.6,0,FALSE
AC068831.10,OK,negbinomial.size,1,1,AC068831.10,3,FALSE
AC068831.15,OK,negbinomial.size,1,1,AC068831.15,0,FALSE
AC068831.16,OK,negbinomial.size,1,1,AC068831.16,0,FALSE
AC068831.3,OK,negbinomial.size,1,1,AC068831.3,0,FALSE
AC068831.6,OK,negbinomial.size,1,1,AC068831.6,5,FALSE
AC069277.2,OK,negbinomial.size,1,1,AC069277.2,1,FALSE
AC069363.1,OK,negbinomial.size,0.999449129,1,AC069363.1,7,FALSE
AC069513.4,OK,negbinomial.size,0.818745244,1,AC069513.4,25,FALSE
AC072062.1,OK,negbinomial.size,1,1,AC072062.1,1,FALSE
AC073046.25,OK,negbinomial.size,1,1,AC073046.25,2,FALSE
AC073072.5,OK,negbinomial.size,1,1,AC073072.5,0,FALSE
AC073115.7,OK,negbinomial.size,1,1,AC073115.7,0,FALSE
AC073130.3,OK,negbinomial.size,1,1,AC073130.3,0,FALSE
AC073133.1,FAIL,negbinomial.size,1,1,AC073133.1,8,FALSE
AC073133.2,FAIL,negbinomial.size,1,1,AC073133.2,6,FALSE
AC073254.1,OK,negbinomial.size,1,1,AC073254.1,1,FALSE
AC073257.2,OK,negbinomial.size,1,1,AC073257.2,0,FALSE
AC073283.4,OK,negbinomial.size,0.110474466,1,AC073283.4,25,FALSE
AC073283.7,OK,negbinomial.size,1,1,AC073283.7,1,FALSE
AC073316.1,OK,negbinomial.size,1,1,AC073316.1,1,FALSE
AC073321.4,OK,negbinomial.size,1,1,AC073321.4,1,FALSE
AC073342.12,OK,negbinomial.size,1,1,AC073342.12,0,FALSE
AC073343.13,OK,negbinomial.size,1,1,AC073343.13,0,FALSE
AC073641.2,OK,negbinomial.size,1,1,AC073641.2,0,FALSE
AC073657.1,OK,negbinomial.size,0.990165153,1,AC073657.1,12,FALSE
AC073842.19,OK,negbinomial.size,1,1,AC073842.19,2,FALSE
AC073934.6,OK,negbinomial.size,1,1,AC073934.6,4,FALSE
AC073957.15,OK,negbinomial.size,1,1,AC073957.15,0,FALSE
AC074011.2,OK,negbinomial.size,1,1,AC074011.2,1,FALSE
AC074117.10,FAIL,negbinomial.size,1,1,AC074117.10,52,FALSE
AC074183.4,OK,negbinomial.size,1,1,AC074183.4,1,FALSE
AC074212.6,OK,negbinomial.size,1,1,AC074212.6,0,FALSE
AC074289.1,OK,negbinomial.size,0.998536188,1,AC074289.1,15,FALSE
AC074363.1,OK,negbinomial.size,0.998186213,1,AC074363.1,2,FALSE
AC074366.3,OK,negbinomial.size,1,1,AC074366.3,0,FALSE
AC074391.1,OK,negbinomial.size,1,1,AC074391.1,0,FALSE
AC078883.3,OK,negbinomial.size,0.413968322,1,AC078883.3,27,FALSE
AC078883.4,OK,negbinomial.size,1,1,AC078883.4,0,FALSE
AC078941.1,OK,negbinomial.size,1,1,AC078941.1,0,FALSE
AC079135.1,OK,negbinomial.size,1,1,AC079135.1,1,FALSE
AC079305.10,OK,negbinomial.size,1,1,AC079305.10,3,FALSE
AC079305.8,OK,negbinomial.size,1,1,AC079305.8,0,FALSE
AC079354.3,OK,negbinomial.size,0.384546583,1,AC079354.3,3,FALSE
AC079354.5,OK,negbinomial.size,1,1,AC079354.5,1,FALSE
AC079466.1,OK,negbinomial.size,1,1,AC079466.1,0,FALSE
AC079610.2,OK,negbinomial.size,0.983627019,1,AC079610.2,13,FALSE
AC079630.4,OK,negbinomial.size,1,1,AC079630.4,0,FALSE
AC079742.4,OK,negbinomial.size,1,1,AC079742.4,0,FALSE
AC079767.4,OK,negbinomial.size,1,1,AC079767.4,0,FALSE
AC079776.3,OK,negbinomial.size,1,1,AC079776.3,0,FALSE
AC079807.2,OK,negbinomial.size,1,1,AC079807.2,2,FALSE
AC079922.3,OK,negbinomial.size,0.998185961,1,AC079922.3,25,FALSE
AC083843.1,FAIL,negbinomial.size,1,1,AC083843.1,6,FALSE
AC083843.2,OK,negbinomial.size,0.737503884,1,AC083843.2,50,FALSE
AC083949.1,OK,negbinomial.size,0.476766218,1,AC083949.1,7,FALSE
AC084082.3,OK,negbinomial.size,1,1,AC084082.3,1,FALSE
AC084149.2,OK,negbinomial.size,1,1,AC084149.2,0,FALSE
AC084219.4,OK,negbinomial.size,0.99179543,1,AC084219.4,4,FALSE
AC084809.2,FAIL,negbinomial.size,1,1,AC084809.2,22,FALSE
AC084809.3,OK,negbinomial.size,1,1,AC084809.3,0,FALSE
AC087294.2,OK,negbinomial.size,1,1,AC087294.2,0,FALSE
AC087491.2,OK,negbinomial.size,1,1,AC087491.2,0,FALSE
AC090154.1,OK,negbinomial.size,1,1,AC090154.1,0,FALSE
AC090498.1,OK,negbinomial.size,0.50269399,1,AC090498.1,480,FALSE
AC090505.4,OK,negbinomial.size,1,1,AC090505.4,0,FALSE
AC090587.5,OK,negbinomial.size,1,1,AC090587.5,1,FALSE
AC090616.2,OK,negbinomial.size,1,1,AC090616.2,1,FALSE
AC091132.1,OK,negbinomial.size,1,1,AC091132.1,0,FALSE
AC091133.1,OK,negbinomial.size,1,1,AC091133.1,2,FALSE
AC091493.2,OK,negbinomial.size,1,1,AC091493.2,0,FALSE
AC091633.3,OK,negbinomial.size,1,1,AC091633.3,0,FALSE
AC091729.7,OK,negbinomial.size,1,1,AC091729.7,0,FALSE
AC091729.9,OK,negbinomial.size,0.972233139,1,AC091729.9,30,FALSE
AC091801.1,OK,negbinomial.size,1,1,AC091801.1,0,FALSE
AC091814.2,OK,negbinomial.size,1,1,AC091814.2,0,FALSE
AC091814.3,OK,negbinomial.size,1,1,AC091814.3,0,FALSE
AC091878.1,OK,negbinomial.size,1,1,AC091878.1,0,FALSE
AC092155.4,OK,negbinomial.size,1,1,AC092155.4,0,FALSE
AC092159.2,OK,negbinomial.size,1,1,AC092159.2,1,FALSE
AC092171.2,OK,negbinomial.size,0.927837902,1,AC092171.2,12,FALSE
AC092171.4,OK,negbinomial.size,0.762474149,1,AC092171.4,151,FALSE
AC092198.1,OK,negbinomial.size,1,1,AC092198.1,1,FALSE
AC092301.3,OK,negbinomial.size,1,1,AC092301.3,0,FALSE
AC092415.1,OK,negbinomial.size,1,1,AC092415.1,0,FALSE
AC092484.1,OK,negbinomial.size,1,1,AC092484.1,0,FALSE
AC092535.3,OK,negbinomial.size,1,1,AC092535.3,0,FALSE
AC092580.3,OK,negbinomial.size,1,1,AC092580.3,0,FALSE
AC092580.4,OK,negbinomial.size,0.588108831,1,AC092580.4,9,FALSE
AC092614.2,OK,negbinomial.size,1,1,AC092614.2,1,FALSE
AC092620.3,OK,negbinomial.size,1,1,AC092620.3,0,FALSE
AC092652.1,OK,negbinomial.size,1,1,AC092652.1,0,FALSE
AC092667.2,OK,negbinomial.size,1,1,AC092667.2,0,FALSE
AC092669.3,OK,negbinomial.size,0.983146658,1,AC092669.3,21,FALSE
AC092718.1,OK,negbinomial.size,0.880209879,1,AC092718.1,62,FALSE
AC092835.2,OK,negbinomial.size,1,1,AC092835.2,1,FALSE
AC092839.3,OK,negbinomial.size,1,1,AC092839.3,0,FALSE
AC092839.4,OK,negbinomial.size,1,1,AC092839.4,2,FALSE
AC092881.1,OK,negbinomial.size,1,1,AC092881.1,0,FALSE
AC093110.3,OK,negbinomial.size,1,1,AC093110.3,0,FALSE
AC093159.1,OK,negbinomial.size,1,1,AC093159.1,1,FALSE
AC093323.3,OK,negbinomial.size,0.94383095,1,AC093323.3,38,FALSE
AC093375.1,OK,negbinomial.size,0.140043218,1,AC093375.1,9,FALSE
AC093382.1,OK,negbinomial.size,0.936595407,1,AC093382.1,9,FALSE
AC093388.3,FAIL,negbinomial.size,1,1,AC093388.3,8,FALSE
AC093390.1,OK,negbinomial.size,1,1,AC093390.1,0,FALSE
AC093495.4,OK,negbinomial.size,1,1,AC093495.4,8,FALSE
AC093585.6,OK,negbinomial.size,0.994711113,1,AC093585.6,3,FALSE
AC093609.1,OK,negbinomial.size,1,1,AC093609.1,3,FALSE
AC093620.5,OK,negbinomial.size,1,1,AC093620.5,3,FALSE
AC093627.10,OK,negbinomial.size,1,1,AC093627.10,0,FALSE
AC093627.7,OK,negbinomial.size,1,1,AC093627.7,0,FALSE
AC093627.9,OK,negbinomial.size,0.995296451,1,AC093627.9,5,FALSE
AC093642.3,OK,negbinomial.size,1,1,AC093642.3,1,FALSE
AC093673.5,OK,negbinomial.size,0.107220067,1,AC093673.5,55,FALSE
AC093690.1,OK,negbinomial.size,1,1,AC093690.1,2,FALSE
AC093702.1,OK,negbinomial.size,1,1,AC093702.1,0,FALSE
AC093732.1,OK,negbinomial.size,1,1,AC093732.1,6,FALSE
AC093802.1,OK,negbinomial.size,1,1,AC093802.1,0,FALSE
AC093818.1,OK,negbinomial.size,1,1,AC093818.1,6,FALSE
AC093901.1,FAIL,negbinomial.size,1,1,AC093901.1,7,FALSE
AC096558.1,OK,negbinomial.size,1,1,AC096558.1,0,FALSE
AC096579.13,OK,negbinomial.size,1,1,AC096579.13,0,FALSE
AC096649.2,OK,negbinomial.size,1,1,AC096649.2,1,FALSE
AC096772.6,OK,negbinomial.size,1,1,AC096772.6,7,FALSE
AC097381.1,OK,negbinomial.size,0.751090849,1,AC097381.1,23,FALSE
AC097468.4,OK,negbinomial.size,1,1,AC097468.4,0,FALSE
AC097495.2,OK,negbinomial.size,1,1,AC097495.2,0,FALSE
AC097499.1,OK,negbinomial.size,1,1,AC097499.1,1,FALSE
AC097662.2,OK,negbinomial.size,1,1,AC097662.2,0,FALSE
AC097713.4,OK,negbinomial.size,1,1,AC097713.4,0,FALSE
AC097721.2,OK,negbinomial.size,1,1,AC097721.2,1,FALSE
AC097724.3,OK,negbinomial.size,1,1,AC097724.3,4,FALSE
AC098617.1,OK,negbinomial.size,1,1,AC098617.1,1,FALSE
AC098820.2,OK,negbinomial.size,0.998098041,1,AC098820.2,2,FALSE
AC098820.4,OK,negbinomial.size,1,1,AC098820.4,0,FALSE
AC098823.3,OK,negbinomial.size,1,1,AC098823.3,0,FALSE
AC098828.2,OK,negbinomial.size,0.698258247,1,AC098828.2,20,FALSE
AC098973.2,OK,negbinomial.size,1,1,AC098973.2,2,FALSE
AC099342.1,OK,negbinomial.size,1,1,AC099342.1,0,FALSE
AC099552.4,OK,negbinomial.size,1,1,AC099552.4,0,FALSE
AC099850.1,OK,negbinomial.size,0.679986387,1,AC099850.1,52,FALSE
AC100830.3,FAIL,negbinomial.size,1,1,AC100830.3,12,FALSE
AC100830.4,OK,negbinomial.size,1,1,AC100830.4,1,FALSE
AC100830.5,OK,negbinomial.size,1,1,AC100830.5,0,FALSE
AC104024.1,OK,negbinomial.size,0.857111139,1,AC104024.1,6,FALSE
AC104024.2,OK,negbinomial.size,0.997346283,1,AC104024.2,4,FALSE
AC104076.3,OK,negbinomial.size,1,1,AC104076.3,1,FALSE
AC104088.1,OK,negbinomial.size,1,1,AC104088.1,2,FALSE
AC104135.2,OK,negbinomial.size,1,1,AC104135.2,0,FALSE
AC104532.4,OK,negbinomial.size,1,1,AC104532.4,1,FALSE
AC104534.2,OK,negbinomial.size,1,1,AC104534.2,2,FALSE
AC104653.1,OK,negbinomial.size,1,1,AC104653.1,4,FALSE
AC104654.1,OK,negbinomial.size,1,1,AC104654.1,2,FALSE
AC104654.2,OK,negbinomial.size,1,1,AC104654.2,0,FALSE
AC104655.3,OK,negbinomial.size,1,1,AC104655.3,0,FALSE
AC104667.3,OK,negbinomial.size,0.704355548,1,AC104667.3,19,FALSE
AC104699.1,FAIL,negbinomial.size,1,1,AC104699.1,9,FALSE
AC104820.2,OK,negbinomial.size,1,1,AC104820.2,2,FALSE
AC105339.1,OK,negbinomial.size,1,1,AC105339.1,0,FALSE
AC105402.4,OK,negbinomial.size,1,1,AC105402.4,0,FALSE
AC105760.2,OK,negbinomial.size,0.845530407,1,AC105760.2,42,FALSE
AC106053.1,OK,negbinomial.size,1,1,AC106053.1,0,FALSE
AC106786.1,OK,negbinomial.size,1,1,AC106786.1,0,FALSE
AC106801.1,OK,negbinomial.size,1,1,AC106801.1,0,FALSE
AC106900.6,OK,negbinomial.size,1,1,AC106900.6,0,FALSE
AC107081.5,OK,negbinomial.size,1,1,AC107081.5,1,FALSE
AC107218.3,OK,negbinomial.size,1,1,AC107218.3,0,FALSE
AC108004.2,OK,negbinomial.size,1,1,AC108004.2,0,FALSE
AC108004.3,OK,negbinomial.size,1,1,AC108004.3,1,FALSE
AC108142.1,OK,negbinomial.size,1,1,AC108142.1,0,FALSE
AC108488.4,OK,negbinomial.size,1,1,AC108488.4,1,FALSE
AC108868.5,OK,negbinomial.size,1,1,AC108868.5,0,FALSE
AC108868.6,OK,negbinomial.size,1,1,AC108868.6,0,FALSE
AC108938.5,OK,negbinomial.size,1,1,AC108938.5,0,FALSE
AC109333.10,OK,negbinomial.size,1,1,AC109333.10,0,FALSE
AC109642.1,OK,negbinomial.size,1,1,AC109642.1,0,FALSE
AC109826.1,FAIL,negbinomial.size,1,1,AC109826.1,3,FALSE
AC110615.1,OK,negbinomial.size,0.999808237,1,AC110615.1,14,FALSE
AC110769.3,OK,negbinomial.size,1,1,AC110769.3,0,FALSE
